_id,OCC_MONTH,OCC_DOW,OCC_YEAR,OCC_HOUR,FATALITIES,INJURY_COLLISIONS,FTR_COLLISIONS,PD_COLLISIONS,NEIGHBOURHOOD_158,LONG_WGS84,LAT_WGS84,geometry
612273,June,Friday,2023,18,0.0,YES,NO,NO,Downtown Yonge East (168),-79.37895674614553,43.65169079079441,MULTIPOINT ((-79.378956746 43.6516907910001))
612275,June,Friday,2023,16,0.0,YES,NO,NO,Lawrence Park South (103),-79.40528873152013,43.723581474273836,MULTIPOINT ((-79.405288732 43.7235814740001))
612297,June,Friday,2023,7,0.0,YES,NO,NO,Little Portugal (84),-79.42710522429698,43.64251678787799,MULTIPOINT ((-79.4271052239999 43.6425167880001))
612449,June,Friday,2023,9,0.0,YES,NO,NO,Moss Park (73),-79.37068475495097,43.66156310066686,MULTIPOINT ((-79.370684755 43.6615631010001))
612497,June,Saturday,2023,1,0.0,NO,NO,YES,Wellington Place (164),-79.40268203243795,43.643918783916604,MULTIPOINT ((-79.402682032 43.643918784))
612529,June,Saturday,2023,2,0.0,NO,YES,NO,Dovercourt Village (172),-79.43451922382651,43.66433831494851,MULTIPOINT ((-79.434519224 43.6643383150001))
612555,June,Saturday,2023,18,0.0,YES,NO,NO,South Riverdale (70),-79.34386298167071,43.663917320219454,MULTIPOINT ((-79.343862982 43.6639173200001))
612557,June,Saturday,2023,17,0.0,YES,NO,NO,Bathurst Manor (34),-79.46520035542936,43.76103756990674,MULTIPOINT ((-79.465200355 43.76103757))
612559,June,Saturday,2023,17,0.0,YES,NO,NO,Little Portugal (84),-79.42710522429698,43.64251678787799,MULTIPOINT ((-79.4271052239999 43.6425167880001))
612564,June,Saturday,2023,14,0.0,YES,NO,NO,Birchcliffe-Cliffside (122),-79.26724547457236,43.690109738021135,MULTIPOINT ((-79.267245475 43.690109738))
612571,June,Saturday,2023,13,0.0,NO,YES,NO,Morningside Heights (144),-79.20621130730453,43.82107776428997,MULTIPOINT ((-79.206211307 43.821077764))
612578,June,Saturday,2023,10,0.0,YES,NO,NO,Kensington-Chinatown (78),-79.39423353877886,43.6548107944083,MULTIPOINT ((-79.394233539 43.6548107940001))
612699,June,Sunday,2023,7,0.0,YES,NO,NO,Fort York-Liberty Village (163),-79.40132573289004,43.63521077441398,MULTIPOINT ((-79.401325733 43.635210774))
612763,June,Sunday,2023,21,0.0,YES,NO,NO,Oakdale-Beverley Heights (154),-79.51070135487555,43.72929897117903,MULTIPOINT ((-79.510701355 43.729298971))
612789,June,Sunday,2023,8,0.0,YES,NO,NO,Fort York-Liberty Village (163),-79.40974463008376,43.63470157465402,MULTIPOINT ((-79.40974463 43.6347015750001))
612793,June,Sunday,2023,1,0.0,YES,NO,NO,East End-Danforth (62),-79.31277234326514,43.68568152367345,MULTIPOINT ((-79.3127723429999 43.6856815240001))
612811,June,Sunday,2023,15,0.0,NO,YES,NO,Downtown Yonge East (168),-79.37956284727365,43.65628719539094,MULTIPOINT ((-79.379562847 43.6562871950001))
612831,June,Sunday,2023,16,0.0,YES,NO,NO,Humewood-Cedarvale (106),-79.4270615166668,43.68878829403891,MULTIPOINT ((-79.427061517 43.6887882940001))
612951,June,Monday,2023,16,0.0,YES,NO,NO,High Park-Swansea (87),-79.48815430991846,43.647733632555656,MULTIPOINT ((-79.48815431 43.647733633))
612968,June,Monday,2023,0,0.0,NO,NO,YES,Junction Area (90),-79.4588062222316,43.664443640236854,MULTIPOINT ((-79.458806222 43.6644436400001))
613034,June,Tuesday,2023,16,0.0,YES,NO,NO,Regent Park (72),-79.36047146203454,43.66065979976355,MULTIPOINT ((-79.360471462 43.6606598000001))
613035,June,Tuesday,2023,16,0.0,YES,NO,NO,Wexford/Maryvale (119),-79.3046332814543,43.74323813620406,MULTIPOINT ((-79.304633281 43.7432381360001))
613045,June,Tuesday,2023,8,0.0,NO,YES,NO,University (79),-79.39694623984828,43.66044440130813,MULTIPOINT ((-79.39694624 43.6604444010001))
613047,June,Tuesday,2023,7,0.0,YES,NO,NO,East L'Amoreaux (148),-79.30228279257685,43.79043777651994,MULTIPOINT ((-79.302282793 43.7904377770001))
613049,June,Tuesday,2023,7,0.0,YES,NO,NO,South Riverdale (70),-79.35134917183309,43.66244530499301,MULTIPOINT ((-79.351349172 43.6624453050001))
613225,June,Tuesday,2023,22,0.0,YES,NO,NO,Regent Park (72),-79.36444675712603,43.65561239471607,MULTIPOINT ((-79.3644467569999 43.655612395))
613264,June,Wednesday,2023,16,0.0,YES,NO,NO,Alderwood (20),-79.53486049750624,43.61385860457469,MULTIPOINT ((-79.5348604979999 43.6138586050001))
613281,June,Wednesday,2023,18,0.0,YES,NO,NO,Casa Loma (96),-79.40405595004732,43.6883703311744,MULTIPOINT ((-79.40405595 43.688370331))
613283,June,Wednesday,2023,20,0.0,YES,NO,NO,Rockcliffe-Smythe (111),-79.48131809553098,43.68351660499326,MULTIPOINT ((-79.4813180959999 43.6835166050001))
613290,June,Wednesday,2023,14,0.0,YES,NO,NO,Banbury-Don Mills (42),-79.3409210158811,43.72764602598237,MULTIPOINT ((-79.340921016 43.7276460260001))
613293,June,Wednesday,2023,22,0.0,YES,NO,NO,University (79),-79.40974753345093,43.6615215047562,MULTIPOINT ((-79.409747533 43.6615215050001))
613300,June,Wednesday,2023,6,0.0,YES,NO,NO,Trinity-Bellwoods (81),-79.41827062724184,43.64982419443549,MULTIPOINT ((-79.418270627 43.6498241940001))
613313,June,Wednesday,2023,17,0.0,YES,NO,NO,Corso Italia-Davenport (92),-79.44828912001354,43.671557023450916,MULTIPOINT ((-79.44828912 43.671557023))
613370,June,Wednesday,2023,10,0.0,YES,NO,NO,Keelesdale-Eglinton West (110),-79.47318539644175,43.68583289963556,MULTIPOINT ((-79.473185396 43.6858329))
613515,June,Thursday,2023,21,0.0,NO,NO,YES,Rosedale-Moore Park (98),-79.38314265126233,43.671041010144684,MULTIPOINT ((-79.383142651 43.6710410100001))
613531,June,Thursday,2023,8,0.0,YES,NO,NO,Rosedale-Moore Park (98),-79.38231276204678,43.679447730768366,MULTIPOINT ((-79.382312762 43.679447731))
613535,June,Thursday,2023,13,0.0,YES,NO,NO,Wexford/Maryvale (119),-79.294724683269,43.76263452987807,MULTIPOINT ((-79.294724683 43.7626345300001))
613545,June,Thursday,2023,21,0.0,NO,NO,YES,Yonge-Bay Corridor (170),-79.38547864398785,43.65611569521944,MULTIPOINT ((-79.385478644 43.656115695))
613547,June,Thursday,2023,21,0.0,YES,NO,NO,High Park North (88),-79.45998111450979,43.65471921581434,MULTIPOINT ((-79.4599811149999 43.654719216))
613555,June,Friday,2023,19,0.0,NO,NO,YES,Trinity-Bellwoods (81),-79.4097093305261,43.65154979389013,MULTIPOINT ((-79.409709331 43.6515497940001))
613566,June,Friday,2023,7,0.0,YES,NO,NO,Rexdale-Kipling (4),-79.56667255625318,43.71171531007552,MULTIPOINT ((-79.566672556 43.71171531))
613579,June,Friday,2023,14,0.0,YES,NO,NO,Moss Park (73),-79.37453055088848,43.65706729617105,MULTIPOINT ((-79.374530551 43.657067296))
613585,June,Friday,2023,17,0.0,YES,NO,NO,Downtown Yonge East (168),-79.38135844644687,43.657398096501886,MULTIPOINT ((-79.381358446 43.6573980970001))
613700,June,Friday,2023,21,0.0,NO,YES,NO,Pleasant View (46),-79.33692246134912,43.79356726344008,MULTIPOINT ((-79.336922461 43.793567263))
613718,June,Friday,2023,21,0.0,NO,YES,NO,Cabbagetown-South St.James Town (71),-79.3708576604752,43.67139971207087,MULTIPOINT ((-79.37085766 43.671399712))
613780,June,Saturday,2023,16,0.0,YES,NO,NO,Clairlea-Birchmount (120),-79.28503518277388,43.72155117427875,MULTIPOINT ((-79.2850351829999 43.7215511740001))
613839,June,Saturday,2023,16,0.0,YES,NO,NO,Annex (95),-79.40474404267748,43.67534981925987,MULTIPOINT ((-79.4047440429999 43.6753498190001))
